"datazone","year","type","count"
"S01000105",2001,"all_people",1114
"S01000105",2001,"england",78
"S01000105",2001,"scotland",961
"S01000105",2001,"wales",5
"S01000105",2001,"northern_ireland",3
"S01000105",2001,"rep_ireland",0
"S01000105",2001,"other_eu",8
"S01000105",2001,"elsewhere",59
"S01000106",2001,"all_people",706
"S01000106",2001,"england",141
"S01000106",2001,"scotland",442
"S01000106",2001,"wales",3
"S01000106",2001,"northern_ireland",1
"S01000106",2001,"rep_ireland",3
"S01000106",2001,"other_eu",42
"S01000106",2001,"elsewhere",74
"S01000107",2001,"all_people",1039
"S01000107",2001,"england",148
"S01000107",2001,"scotland",803
"S01000107",2001,"wales",4
"S01000107",2001,"northern_ireland",7
"S01000107",2001,"rep_ireland",4
"S01000107",2001,"other_eu",17
"S01000107",2001,"elsewhere",56
"S01000108",2001,"all_people",845
"S01000108",2001,"england",92
"S01000108",2001,"scotland",659
"S01000108",2001,"wales",5
"S01000108",2001,"northern_ireland",0
"S01000108",2001,"rep_ireland",4
"S01000108",2001,"other_eu",24
"S01000108",2001,"elsewhere",61
"S01000109",2001,"all_people",985
"S01000109",2001,"england",118
"S01000109",2001,"scotland",755
"S01000109",2001,"wales",6
"S01000109",2001,"northern_ireland",13
"S01000109",2001,"rep_ireland",5
"S01000109",2001,"other_eu",15
"S01000109",2001,"elsewhere",73
"S01000110",2001,"all_people",986
"S01000110",2001,"england",59
"S01000110",2001,"scotland",876
"S01000110",2001,"wales",2
"S01000110",2001,"northern_ireland",4
"S01000110",2001,"rep_ireland",4
"S01000110",2001,"other_eu",7
"S01000110",2001,"elsewhere",34
"S01000111",2001,"all_people",762
"S01000111",2001,"england",101
"S01000111",2001,"scotland",556
"S01000111",2001,"wales",5
"S01000111",2001,"northern_ireland",15
"S01000111",2001,"rep_ireland",4
"S01000111",2001,"other_eu",29
"S01000111",2001,"elsewhere",52
"S01000112",2001,"all_people",1159
"S01000112",2001,"england",121
"S01000112",2001,"scotland",890
"S01000112",2001,"wales",2
"S01000112",2001,"northern_ireland",15
"S01000112",2001,"rep_ireland",6
"S01000112",2001,"other_eu",13
"S01000112",2001,"elsewhere",112
"S01000113",2001,"all_people",646
"S01000113",2001,"england",86
"S01000113",2001,"scotland",491
"S01000113",2001,"wales",0
"S01000113",2001,"northern_ireland",1
"S01000113",2001,"rep_ireland",2
"S01000113",2001,"other_eu",10
"S01000113",2001,"elsewhere",56
"S01000114",2001,"all_people",1230
"S01000114",2001,"england",77
"S01000114",2001,"scotland",1084
"S01000114",2001,"wales",4
"S01000114",2001,"northern_ireland",11
"S01000114",2001,"rep_ireland",8
"S01000114",2001,"other_eu",22
"S01000114",2001,"elsewhere",24
"S01000115",2001,"all_people",873
"S01000115",2001,"england",40
"S01000115",2001,"scotland",804
"S01000115",2001,"wales",1
"S01000115",2001,"northern_ireland",6
"S01000115",2001,"rep_ireland",0
"S01000115",2001,"other_eu",5
"S01000115",2001,"elsewhere",17
"S01000116",2001,"all_people",901
"S01000116",2001,"england",146
"S01000116",2001,"scotland",637
"S01000116",2001,"wales",7
"S01000116",2001,"northern_ireland",14
"S01000116",2001,"rep_ireland",8
"S01000116",2001,"other_eu",40
"S01000116",2001,"elsewhere",49
"S01000117",2001,"all_people",1056
"S01000117",2001,"england",140
"S01000117",2001,"scotland",830
"S01000117",2001,"wales",4
"S01000117",2001,"northern_ireland",4
"S01000117",2001,"rep_ireland",0
"S01000117",2001,"other_eu",15
"S01000117",2001,"elsewhere",63
"S01000118",2001,"all_people",788
"S01000118",2001,"england",66
"S01000118",2001,"scotland",687
"S01000118",2001,"wales",1
"S01000118",2001,"northern_ireland",0
"S01000118",2001,"rep_ireland",1
"S01000118",2001,"other_eu",7
"S01000118",2001,"elsewhere",26
"S01000119",2001,"all_people",916
"S01000119",2001,"england",124
"S01000119",2001,"scotland",715
"S01000119",2001,"wales",2
"S01000119",2001,"northern_ireland",10
"S01000119",2001,"rep_ireland",14
"S01000119",2001,"other_eu",5
"S01000119",2001,"elsewhere",46
"S01000120",2001,"all_people",742
"S01000120",2001,"england",105
"S01000120",2001,"scotland",553
"S01000120",2001,"wales",8
"S01000120",2001,"northern_ireland",8
"S01000120",2001,"rep_ireland",0
"S01000120",2001,"other_eu",21
"S01000120",2001,"elsewhere",47
"S01000121",2001,"all_people",796
"S01000121",2001,"england",63
"S01000121",2001,"scotland",700
"S01000121",2001,"wales",1
"S01000121",2001,"northern_ireland",4
"S01000121",2001,"rep_ireland",1
"S01000121",2001,"other_eu",2
"S01000121",2001,"elsewhere",25
"S01000122",2001,"all_people",764
"S01000122",2001,"england",41
"S01000122",2001,"scotland",701
"S01000122",2001,"wales",1
"S01000122",2001,"northern_ireland",2
"S01000122",2001,"rep_ireland",0
"S01000122",2001,"other_eu",4
"S01000122",2001,"elsewhere",15
"S01000123",2001,"all_people",831
"S01000123",2001,"england",91
"S01000123",2001,"scotland",669
"S01000123",2001,"wales",6
"S01000123",2001,"northern_ireland",2
"S01000123",2001,"rep_ireland",8
"S01000123",2001,"other_eu",11
"S01000123",2001,"elsewhere",44
"S01000124",2001,"all_people",1118
"S01000124",2001,"england",131
"S01000124",2001,"scotland",833
"S01000124",2001,"wales",14
"S01000124",2001,"northern_ireland",11
"S01000124",2001,"rep_ireland",6
"S01000124",2001,"other_eu",35
"S01000124",2001,"elsewhere",88
"S01000125",2001,"all_people",859
"S01000125",2001,"england",55
"S01000125",2001,"scotland",730
"S01000125",2001,"wales",6
"S01000125",2001,"northern_ireland",6
"S01000125",2001,"rep_ireland",1
"S01000125",2001,"other_eu",13
"S01000125",2001,"elsewhere",48
"S01000126",2001,"all_people",867
"S01000126",2001,"england",82
"S01000126",2001,"scotland",713
"S01000126",2001,"wales",1
"S01000126",2001,"northern_ireland",7
"S01000126",2001,"rep_ireland",12
"S01000126",2001,"other_eu",14
"S01000126",2001,"elsewhere",38
"S01000127",2001,"all_people",798
"S01000127",2001,"england",74
"S01000127",2001,"scotland",671
"S01000127",2001,"wales",3
"S01000127",2001,"northern_ireland",4
"S01000127",2001,"rep_ireland",1
"S01000127",2001,"other_eu",12
"S01000127",2001,"elsewhere",33
"S01000128",2001,"all_people",1645
"S01000128",2001,"england",135
"S01000128",2001,"scotland",1227
"S01000128",2001,"wales",4
"S01000128",2001,"northern_ireland",30
"S01000128",2001,"rep_ireland",40
"S01000128",2001,"other_eu",56
"S01000128",2001,"elsewhere",153
"S01000129",2001,"all_people",549
"S01000129",2001,"england",84
"S01000129",2001,"scotland",368
"S01000129",2001,"wales",2
"S01000129",2001,"northern_ireland",16
"S01000129",2001,"rep_ireland",23
"S01000129",2001,"other_eu",15
"S01000129",2001,"elsewhere",41
"S01000130",2001,"all_people",1335
"S01000130",2001,"england",97
"S01000130",2001,"scotland",1133
"S01000130",2001,"wales",2
"S01000130",2001,"northern_ireland",16
"S01000130",2001,"rep_ireland",7
"S01000130",2001,"other_eu",19
"S01000130",2001,"elsewhere",61
"S01000131",2001,"all_people",659
"S01000131",2001,"england",100
"S01000131",2001,"scotland",485
"S01000131",2001,"wales",3
"S01000131",2001,"northern_ireland",6
"S01000131",2001,"rep_ireland",4
"S01000131",2001,"other_eu",16
"S01000131",2001,"elsewhere",45
"S01000132",2001,"all_people",784
"S01000132",2001,"england",110
"S01000132",2001,"scotland",571
"S01000132",2001,"wales",5
"S01000132",2001,"northern_ireland",13
"S01000132",2001,"rep_ireland",4
"S01000132",2001,"other_eu",16
"S01000132",2001,"elsewhere",65
"S01000133",2001,"all_people",874
"S01000133",2001,"england",54
"S01000133",2001,"scotland",794
"S01000133",2001,"wales",2
"S01000133",2001,"northern_ireland",5
"S01000133",2001,"rep_ireland",2
"S01000133",2001,"other_eu",5
"S01000133",2001,"elsewhere",12
"S01000134",2001,"all_people",762
"S01000134",2001,"england",31
"S01000134",2001,"scotland",719
"S01000134",2001,"wales",0
"S01000134",2001,"northern_ireland",1
"S01000134",2001,"rep_ireland",2
"S01000134",2001,"other_eu",4
"S01000134",2001,"elsewhere",5
"S01000135",2001,"all_people",721
"S01000135",2001,"england",41
"S01000135",2001,"scotland",648
"S01000135",2001,"wales",1
"S01000135",2001,"northern_ireland",3
"S01000135",2001,"rep_ireland",1
"S01000135",2001,"other_eu",7
"S01000135",2001,"elsewhere",20
"S01000136",2001,"all_people",706
"S01000136",2001,"england",24
"S01000136",2001,"scotland",660
"S01000136",2001,"wales",6
"S01000136",2001,"northern_ireland",2
"S01000136",2001,"rep_ireland",1
"S01000136",2001,"other_eu",1
"S01000136",2001,"elsewhere",12
"S01000137",2001,"all_people",1208
"S01000137",2001,"england",131
"S01000137",2001,"scotland",925
"S01000137",2001,"wales",5
"S01000137",2001,"northern_ireland",11
"S01000137",2001,"rep_ireland",15
"S01000137",2001,"other_eu",30
"S01000137",2001,"elsewhere",91
"S01000138",2001,"all_people",901
"S01000138",2001,"england",120
"S01000138",2001,"scotland",700
"S01000138",2001,"wales",4
"S01000138",2001,"northern_ireland",20
"S01000138",2001,"rep_ireland",5
"S01000138",2001,"other_eu",16
"S01000138",2001,"elsewhere",36
"S01000139",2001,"all_people",817
"S01000139",2001,"england",26
"S01000139",2001,"scotland",765
"S01000139",2001,"wales",2
"S01000139",2001,"northern_ireland",3
"S01000139",2001,"rep_ireland",1
"S01000139",2001,"other_eu",6
"S01000139",2001,"elsewhere",14
"S01000140",2001,"all_people",943
"S01000140",2001,"england",57
"S01000140",2001,"scotland",868
"S01000140",2001,"wales",3
"S01000140",2001,"northern_ireland",2
"S01000140",2001,"rep_ireland",0
"S01000140",2001,"other_eu",4
"S01000140",2001,"elsewhere",9
"S01000141",2001,"all_people",945
"S01000141",2001,"england",90
"S01000141",2001,"scotland",728
"S01000141",2001,"wales",4
"S01000141",2001,"northern_ireland",9
"S01000141",2001,"rep_ireland",6
"S01000141",2001,"other_eu",13
"S01000141",2001,"elsewhere",95
"S01000142",2001,"all_people",772
"S01000142",2001,"england",28
"S01000142",2001,"scotland",728
"S01000142",2001,"wales",2
"S01000142",2001,"northern_ireland",0
"S01000142",2001,"rep_ireland",0
"S01000142",2001,"other_eu",2
"S01000142",2001,"elsewhere",12
"S01000143",2001,"all_people",633
"S01000143",2001,"england",68
"S01000143",2001,"scotland",495
"S01000143",2001,"wales",2
"S01000143",2001,"northern_ireland",6
"S01000143",2001,"rep_ireland",2
"S01000143",2001,"other_eu",11
"S01000143",2001,"elsewhere",49
"S01000144",2001,"all_people",711
"S01000144",2001,"england",90
"S01000144",2001,"scotland",508
"S01000144",2001,"wales",3
"S01000144",2001,"northern_ireland",11
"S01000144",2001,"rep_ireland",4
"S01000144",2001,"other_eu",40
"S01000144",2001,"elsewhere",55
"S01000145",2001,"all_people",905
"S01000145",2001,"england",34
"S01000145",2001,"scotland",847
"S01000145",2001,"wales",1
"S01000145",2001,"northern_ireland",4
"S01000145",2001,"rep_ireland",2
"S01000145",2001,"other_eu",5
"S01000145",2001,"elsewhere",12
"S01000146",2001,"all_people",1466
"S01000146",2001,"england",181
"S01000146",2001,"scotland",1135
"S01000146",2001,"wales",16
"S01000146",2001,"northern_ireland",26
"S01000146",2001,"rep_ireland",5
"S01000146",2001,"other_eu",26
"S01000146",2001,"elsewhere",77
"S01000147",2001,"all_people",1447
"S01000147",2001,"england",82
"S01000147",2001,"scotland",1220
"S01000147",2001,"wales",8
"S01000147",2001,"northern_ireland",13
"S01000147",2001,"rep_ireland",31
"S01000147",2001,"other_eu",30
"S01000147",2001,"elsewhere",63
"S01000148",2001,"all_people",694
"S01000148",2001,"england",24
"S01000148",2001,"scotland",653
"S01000148",2001,"wales",2
"S01000148",2001,"northern_ireland",2
"S01000148",2001,"rep_ireland",1
"S01000148",2001,"other_eu",2
"S01000148",2001,"elsewhere",10
"S01000149",2001,"all_people",1076
"S01000149",2001,"england",119
"S01000149",2001,"scotland",838
"S01000149",2001,"wales",6
"S01000149",2001,"northern_ireland",16
"S01000149",2001,"rep_ireland",4
"S01000149",2001,"other_eu",16
"S01000149",2001,"elsewhere",77
"S01000150",2001,"all_people",636
"S01000150",2001,"england",30
"S01000150",2001,"scotland",597
"S01000150",2001,"wales",2
"S01000150",2001,"northern_ireland",0
"S01000150",2001,"rep_ireland",0
"S01000150",2001,"other_eu",1
"S01000150",2001,"elsewhere",6
"S01000151",2001,"all_people",907
"S01000151",2001,"england",30
"S01000151",2001,"scotland",867
"S01000151",2001,"wales",0
"S01000151",2001,"northern_ireland",1
"S01000151",2001,"rep_ireland",0
"S01000151",2001,"other_eu",5
"S01000151",2001,"elsewhere",4
"S01000152",2001,"all_people",1799
"S01000152",2001,"england",131
"S01000152",2001,"scotland",1555
"S01000152",2001,"wales",2
"S01000152",2001,"northern_ireland",4
"S01000152",2001,"rep_ireland",11
"S01000152",2001,"other_eu",19
"S01000152",2001,"elsewhere",77
"S01000153",2001,"all_people",900
"S01000153",2001,"england",57
"S01000153",2001,"scotland",778
"S01000153",2001,"wales",5
"S01000153",2001,"northern_ireland",12
"S01000153",2001,"rep_ireland",5
"S01000153",2001,"other_eu",4
"S01000153",2001,"elsewhere",39
"S01000154",2001,"all_people",557
"S01000154",2001,"england",26
"S01000154",2001,"scotland",526
"S01000154",2001,"wales",2
"S01000154",2001,"northern_ireland",0
"S01000154",2001,"rep_ireland",0
"S01000154",2001,"other_eu",0
"S01000154",2001,"elsewhere",3
"S01000155",2001,"all_people",784
"S01000155",2001,"england",31
"S01000155",2001,"scotland",747
"S01000155",2001,"wales",0
"S01000155",2001,"northern_ireland",1
"S01000155",2001,"rep_ireland",0
"S01000155",2001,"other_eu",2
"S01000155",2001,"elsewhere",3
"S01000156",2001,"all_people",970
"S01000156",2001,"england",125
"S01000156",2001,"scotland",689
"S01000156",2001,"wales",5
"S01000156",2001,"northern_ireland",10
"S01000156",2001,"rep_ireland",8
"S01000156",2001,"other_eu",31
"S01000156",2001,"elsewhere",102
"S01000157",2001,"all_people",692
"S01000157",2001,"england",22
"S01000157",2001,"scotland",650
"S01000157",2001,"wales",0
"S01000157",2001,"northern_ireland",4
"S01000157",2001,"rep_ireland",1
"S01000157",2001,"other_eu",3
"S01000157",2001,"elsewhere",12
"S01000158",2001,"all_people",933
"S01000158",2001,"england",38
"S01000158",2001,"scotland",872
"S01000158",2001,"wales",0
"S01000158",2001,"northern_ireland",5
"S01000158",2001,"rep_ireland",0
"S01000158",2001,"other_eu",6
"S01000158",2001,"elsewhere",12
"S01000159",2001,"all_people",1014
"S01000159",2001,"england",83
"S01000159",2001,"scotland",827
"S01000159",2001,"wales",7
"S01000159",2001,"northern_ireland",0
"S01000159",2001,"rep_ireland",1
"S01000159",2001,"other_eu",11
"S01000159",2001,"elsewhere",85
"S01000160",2001,"all_people",813
"S01000160",2001,"england",40
"S01000160",2001,"scotland",756
"S01000160",2001,"wales",3
"S01000160",2001,"northern_ireland",5
"S01000160",2001,"rep_ireland",1
"S01000160",2001,"other_eu",4
"S01000160",2001,"elsewhere",4
"S01000161",2001,"all_people",1153
"S01000161",2001,"england",142
"S01000161",2001,"scotland",894
"S01000161",2001,"wales",5
"S01000161",2001,"northern_ireland",28
"S01000161",2001,"rep_ireland",21
"S01000161",2001,"other_eu",13
"S01000161",2001,"elsewhere",50
"S01000162",2001,"all_people",886
"S01000162",2001,"england",48
"S01000162",2001,"scotland",785
"S01000162",2001,"wales",5
"S01000162",2001,"northern_ireland",3
"S01000162",2001,"rep_ireland",5
"S01000162",2001,"other_eu",11
"S01000162",2001,"elsewhere",29
"S01000163",2001,"all_people",1169
"S01000163",2001,"england",41
"S01000163",2001,"scotland",1099
"S01000163",2001,"wales",4
"S01000163",2001,"northern_ireland",3
"S01000163",2001,"rep_ireland",0
"S01000163",2001,"other_eu",5
"S01000163",2001,"elsewhere",17
"S01000164",2001,"all_people",547
"S01000164",2001,"england",40
"S01000164",2001,"scotland",476
"S01000164",2001,"wales",1
"S01000164",2001,"northern_ireland",2
"S01000164",2001,"rep_ireland",4
"S01000164",2001,"other_eu",5
"S01000164",2001,"elsewhere",19
"S01000165",2001,"all_people",861
"S01000165",2001,"england",52
"S01000165",2001,"scotland",766
"S01000165",2001,"wales",3
"S01000165",2001,"northern_ireland",4
"S01000165",2001,"rep_ireland",7
"S01000165",2001,"other_eu",4
"S01000165",2001,"elsewhere",25
"S01000166",2001,"all_people",1274
"S01000166",2001,"england",195
"S01000166",2001,"scotland",834
"S01000166",2001,"wales",15
"S01000166",2001,"northern_ireland",27
"S01000166",2001,"rep_ireland",16
"S01000166",2001,"other_eu",68
"S01000166",2001,"elsewhere",119
"S01000167",2001,"all_people",712
"S01000167",2001,"england",35
"S01000167",2001,"scotland",661
"S01000167",2001,"wales",2
"S01000167",2001,"northern_ireland",1
"S01000167",2001,"rep_ireland",1
"S01000167",2001,"other_eu",2
"S01000167",2001,"elsewhere",10
"S01000168",2001,"all_people",1080
"S01000168",2001,"england",31
"S01000168",2001,"scotland",1023
"S01000168",2001,"wales",0
"S01000168",2001,"northern_ireland",3
"S01000168",2001,"rep_ireland",2
"S01000168",2001,"other_eu",5
"S01000168",2001,"elsewhere",16
"S01000169",2001,"all_people",761
"S01000169",2001,"england",24
"S01000169",2001,"scotland",707
"S01000169",2001,"wales",1
"S01000169",2001,"northern_ireland",7
"S01000169",2001,"rep_ireland",3
"S01000169",2001,"other_eu",3
"S01000169",2001,"elsewhere",16
"S01000170",2001,"all_people",1336
"S01000170",2001,"england",172
"S01000170",2001,"scotland",1052
"S01000170",2001,"wales",6
"S01000170",2001,"northern_ireland",21
"S01000170",2001,"rep_ireland",4
"S01000170",2001,"other_eu",32
"S01000170",2001,"elsewhere",49
"S01000171",2001,"all_people",1007
"S01000171",2001,"england",89
"S01000171",2001,"scotland",835
"S01000171",2001,"wales",6
"S01000171",2001,"northern_ireland",4
"S01000171",2001,"rep_ireland",1
"S01000171",2001,"other_eu",7
"S01000171",2001,"elsewhere",65
"S01000172",2001,"all_people",501
"S01000172",2001,"england",16
"S01000172",2001,"scotland",467
"S01000172",2001,"wales",0
"S01000172",2001,"northern_ireland",1
"S01000172",2001,"rep_ireland",1
"S01000172",2001,"other_eu",1
"S01000172",2001,"elsewhere",15
"S01000173",2001,"all_people",811
"S01000173",2001,"england",36
"S01000173",2001,"scotland",738
"S01000173",2001,"wales",0
"S01000173",2001,"northern_ireland",4
"S01000173",2001,"rep_ireland",2
"S01000173",2001,"other_eu",7
"S01000173",2001,"elsewhere",24
"S01000174",2001,"all_people",873
"S01000174",2001,"england",116
"S01000174",2001,"scotland",631
"S01000174",2001,"wales",2
"S01000174",2001,"northern_ireland",4
"S01000174",2001,"rep_ireland",1
"S01000174",2001,"other_eu",16
"S01000174",2001,"elsewhere",103
"S01000175",2001,"all_people",528
"S01000175",2001,"england",65
"S01000175",2001,"scotland",424
"S01000175",2001,"wales",1
"S01000175",2001,"northern_ireland",8
